categorySlug,categoryName,subcategorySlug,subcategoryName,attributeId,attributeSlug,attributeName,type,required,order,showInRequest,showInOffer,showInRequest_new,showInOffer_new
emlak,EMLAK,is-yeri-satilik-akaryakit-istasyonu,İş Yeri Satılık Akaryakıt İstasyonu,cmkbigef800ibz615drho7d6c,acik-alan,Açık Alan (m²),range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-akaryakit-istasyonu,İş Yeri Satılık Akaryakıt İstasyonu,cmkbigefb00idz615t5b4m6du,kapali-alan,Kapalı Alan (m²),range-number,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-akaryakit-istasyonu,İş Yeri Satılık Akaryakıt İstasyonu,cmkbigefe00ifz615wl0zutxg,pompa-sayisi-min,Pompa Sayısı Min,text,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-akaryakit-istasyonu,İş Yeri Satılık Akaryakıt İstasyonu,cmkbigefg00ihz615xxs43hu2,gunluk-satis-l-min,Günlük Satış L Min,text,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-akaryakit-istasyonu,İş Yeri Satılık Akaryakıt İstasyonu,cmkbigefj00ijz61523jp74w9,bina-yasi,Bina Yaşı,select,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-akaryakit-istasyonu,İş Yeri Satılık Akaryakıt İstasyonu,cmkbigefl00ilz615cp1u6st8,krediye-uygun,Krediye Uygun,boolean,false,6,true,true,true,true
emlak,EMLAK,is-yeri-satilik-akaryakit-istasyonu,İş Yeri Satılık Akaryakıt İstasyonu,cmkbigefo00inz61505rbijaa,kullanim-durumu,Kullanım Durumu,select,false,7,true,true,true,true
emlak,EMLAK,is-yeri-satilik-apartman-dairesi,İş Yeri Satılık Apartman Dairesi,cmkbigeft00irz615tvcifzks,metrekare-net,Metrekare (Net),range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-apartman-dairesi,İş Yeri Satılık Apartman Dairesi,cmkbigefv00itz615sk6p4mjw,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-apartman-dairesi,İş Yeri Satılık Apartman Dairesi,cmkbigefx00ivz615cju2vb4c,banyo-sayisi,Banyo Sayısı,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-apartman-dairesi,İş Yeri Satılık Apartman Dairesi,cmkbigefz00ixz615zjda33l3,kat-sayisi,Kat Sayısı,number,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-apartman-dairesi,İş Yeri Satılık Apartman Dairesi,cmkbigeg100izz615vf78q5jy,bulundugu-kat,Bulunduğu Kat,select,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-apartman-dairesi,İş Yeri Satılık Apartman Dairesi,cmkbigegv00j1z615ukrs0szr,krediye-uygun,Krediye Uygun,boolean,false,6,true,true,true,true
emlak,EMLAK,is-yeri-satilik-apartman-dairesi,İş Yeri Satılık Apartman Dairesi,cmkbigegy00j3z615uugdf8no,kullanim-durumu,Kullanım Durumu,select,false,7,true,true,true,true
emlak,EMLAK,is-yeri-satilik-atolye,İş Yeri Satılık Atölye,cmkbigeh300j7z615glx4kbtb,metrekare-net,Metrekare (Net),range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-atolye,İş Yeri Satılık Atölye,cmkbigeh500j9z615bekn2aa8,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-atolye,İş Yeri Satılık Atölye,cmkbigeh600jbz615shchefff,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-atolye,İş Yeri Satılık Atölye,cmkbigeh800jdz615zkxlq7zo,giris-yuksekligi,Giriş Yüksekliği (m),number,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-atolye,İş Yeri Satılık Atölye,cmkbigeh900jfz615zbqcdm62,isitma,Isıtma,select,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-atolye,İş Yeri Satılık Atölye,cmkbigehb00jhz615y4fbehs9,kullanim-durumu,Kullanım Durumu,select,false,6,true,true,true,true
emlak,EMLAK,is-yeri-satilik-avm,İş Yeri Satılık Avm,cmkbigehe00jlz615finqlmp7,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-avm,İş Yeri Satılık Avm,cmkbigehg00jnz615lzw3qjab,kat-sayisi,Kat Sayısı,number,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-avm,İş Yeri Satılık Avm,cmkbigehh00jpz61558gjnt0a,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-avm,İş Yeri Satılık Avm,cmkbigehi00jrz615mjh8j3zy,isitma,Isıtma,select,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-avm,İş Yeri Satılık Avm,cmkbigehk00jtz615arwi7n1o,asansor-sayisi,Asansör Sayısı,number,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-bufe,İş Yeri Satılık Büfe,cmkbigeig00jxz615frl197zc,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-bufe,İş Yeri Satılık Büfe,cmkbigeii00jzz61587f7efip,yapi-tipi,Yapı Tipi,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-bufe,İş Yeri Satılık Büfe,cmkbigeil00k1z615e79lygud,yapi-durumu,Yapı Durumu,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-bufe,İş Yeri Satılık Büfe,cmkbigeim00k3z615kp3yfepj,kullanim-durumu,Kullanım Durumu,select,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-buro-ofis,İş Yeri Satılık Büro Ofis,cmkbigeir00k7z6159uee04e0,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-buro-ofis,İş Yeri Satılık Büro Ofis,cmkbigeis00k9z615s3e883mq,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-buro-ofis,İş Yeri Satılık Büro Ofis,cmkbigeiu00kbz615ec14ye7k,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-buro-ofis,İş Yeri Satılık Büro Ofis,cmkbigeiv00kdz615tdervanp,isitma,Isıtma,select,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-buro-ofis,İş Yeri Satılık Büro Ofis,cmkbigeix00kfz615qhtyfbru,bulundugu-kat,Bulunduğu Kat,select,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-buro-ofis,İş Yeri Satılık Büro Ofis,cmkbigeiy00khz6151uzbu06x,kullanim-durumu,Kullanım Durumu,select,false,6,true,true,true,true
emlak,EMLAK,is-yeri-satilik-ciftlik,İş Yeri Satılık Çiftlik,cmkbigej200klz615qe57by07,acik-alan,Açık Alan (m²),range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-ciftlik,İş Yeri Satılık Çiftlik,cmkbigej300knz615j2rlkafw,kapali-alan,Kapalı Alan (m²),range-number,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-ciftlik,İş Yeri Satılık Çiftlik,cmkbigej600kpz615sadtecml,kullanim-durumu,Kullanım Durumu,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-depo-antrepo,İş Yeri Satılık Depo & Antrepo,cmkbigek600ktz6153ee0kcvn,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-depo-antrepo,İş Yeri Satılık Depo & Antrepo,cmkbigek800kvz615egux15w3,giris-yuksekligi,Giriş Yüksekliği (m),number,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-depo-antrepo,İş Yeri Satılık Depo & Antrepo,cmkbigekc00kxz615rgwyvxta,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-depo-antrepo,İş Yeri Satılık Depo & Antrepo,cmkbigeke00kzz615ildkaqz3,isitma,Isıtma,select,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-depo-antrepo,İş Yeri Satılık Depo & Antrepo,cmkbigekh00l1z615zxkmh9d6,yapi-durumu,Yapı Durumu,select,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-depo-antrepo,İş Yeri Satılık Depo & Antrepo,cmkbigekj00l3z615nkb49t5z,kullanim-durumu,Kullanım Durumu,select,false,6,true,true,true,true
emlak,EMLAK,is-yeri-satilik-dugun-salonu,İş Yeri Satılık Düğün Salonu,cmkbigekq00l7z615tiddd59s,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-dugun-salonu,İş Yeri Satılık Düğün Salonu,cmkbigeks00l9z615ee9b5qsk,masa-sayisi,Masa Sayısı,number,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-dugun-salonu,İş Yeri Satılık Düğün Salonu,cmkbigeku00lbz615y1qm0nsl,site-icerisinde,Site İçerisinde,boolean,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-dugun-salonu,İş Yeri Satılık Düğün Salonu,cmkbigelq00ldz6150h1pib2y,bina-yasi,Bina Yaşı,select,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-dugun-salonu,İş Yeri Satılık Düğün Salonu,cmkbigelu00lfz615hgvovw6s,kullanim-durumu,Kullanım Durumu,select,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-dukkan-magaza,İş Yeri Satılık Dükkan & Mağaza,cmkbigely00ljz615mulxlzww,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-dukkan-magaza,İş Yeri Satılık Dükkan & Mağaza,cmkbigem100llz615m715dp27,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-dukkan-magaza,İş Yeri Satılık Dükkan & Mağaza,cmkbigem300lnz615nzkb6eld,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-enerji-santrali,İş Yeri Satılık Enerji Santrali,cmkbigem700lrz615voq81t3q,tipi,Tipi,text,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-fabrika-uretim-tesisi,İş Yeri Satılık Fabrika & Üretim Tesisi,cmkbigemb00lvz6157i80n3vw,acik-alan,Açık Alan (m²),range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-fabrika-uretim-tesisi,İş Yeri Satılık Fabrika & Üretim Tesisi,cmkbigemh00lxz6154k2ssgby,kapali-alan,Kapalı Alan (m²),range-number,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-fabrika-uretim-tesisi,İş Yeri Satılık Fabrika & Üretim Tesisi,cmkbigen900lzz615z2cgefjc,bina-adedi,Bina Adedi,number,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-fabrika-uretim-tesisi,İş Yeri Satılık Fabrika & Üretim Tesisi,cmkbigenb00m1z6153jesd6g3,oda-sayisi,Oda Sayısı,select,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-fabrika-uretim-tesisi,İş Yeri Satılık Fabrika & Üretim Tesisi,cmkbigene00m3z615ugnjzeog,kat-sayisi,Kat Sayısı,number,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-fabrika-uretim-tesisi,İş Yeri Satılık Fabrika & Üretim Tesisi,cmkbigenj00m5z615q3xvqo36,giris-yuksekligi,Giriş Yüksekliği (m),number,false,6,true,true,true,true
emlak,EMLAK,is-yeri-satilik-fabrika-uretim-tesisi,İş Yeri Satılık Fabrika & Üretim Tesisi,cmkbigenn00m7z615h5ywwy8p,kullanim-durumu,Kullanım Durumu,select,false,7,true,true,true,true
emlak,EMLAK,is-yeri-satilik-fabrika-uretim-tesisi,İş Yeri Satılık Fabrika & Üretim Tesisi,cmkbigenp00m9z615x1hlxg2o,bina-yasi,Bina Yaşı,select,false,8,true,true,true,true
emlak,EMLAK,is-yeri-satilik-fabrika-uretim-tesisi,İş Yeri Satılık Fabrika & Üretim Tesisi,cmkbigenu00mbz615ygeyb9zw,isitma,Isıtma,select,false,9,true,true,true,true
emlak,EMLAK,is-yeri-satilik-garaj-park-yeri,İş Yeri Satılık Garaj & Park Yeri,cmkbiges400mfz615ajq9tqrf,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-imalathane,İş Yeri Satılık İmalathane,cmkbigesh00mjz615xkx2tr2t,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-imalathane,İş Yeri Satılık İmalathane,cmkbigesm00mlz615qbd0oi5j,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-imalathane,İş Yeri Satılık İmalathane,cmkbigesp00mnz615gjc8kpy1,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-imalathane,İş Yeri Satılık İmalathane,cmkbigetg00mpz615diy3qigx,isitma,Isıtma,select,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-imalathane,İş Yeri Satılık İmalathane,cmkbigetk00mrz61595lb1x35,kullanim-durumu,Kullanım Durumu,select,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-is-hani-kati-ofisi,İş Yeri Satılık İş Hanı Katı & Ofisi,cmkbigetz00mvz615topj5vb5,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-is-hani-kati-ofisi,İş Yeri Satılık İş Hanı Katı & Ofisi,cmkbigeu100mxz6153l5b17jd,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-is-hani-kati-ofisi,İş Yeri Satılık İş Hanı Katı & Ofisi,cmkbigeu200mzz615m4lp8015,kat-sayisi,Kat Sayısı,number,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-is-hani-kati-ofisi,İş Yeri Satılık İş Hanı Katı & Ofisi,cmkbigeu400n1z615dbg7zher,bulundugu-kat,Bulunduğu Kat,select,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-is-hani-kati-ofisi,İş Yeri Satılık İş Hanı Katı & Ofisi,cmkbigeu500n3z615qvxg4url,bina-yasi,Bina Yaşı,select,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-is-hani-kati-ofisi,İş Yeri Satılık İş Hanı Katı & Ofisi,cmkbigeu700n5z615qi2ynt4y,isitma,Isıtma,select,false,6,true,true,true,true
emlak,EMLAK,is-yeri-satilik-is-hani-kati-ofisi,İş Yeri Satılık İş Hanı Katı & Ofisi,cmkbigeu800n7z615i7cf6u41,kullanim-durumu,Kullanım Durumu,select,false,7,true,true,true,true
emlak,EMLAK,is-yeri-satilik-kafe-bar,İş Yeri Satılık Kafe & Bar,cmkbigev500nbz615ra9olp28,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-kafe-bar,İş Yeri Satılık Kafe & Bar,cmkbigeva00ndz615b2oiyl9d,bina-yasi,Bina Yaşı,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-kafe-bar,İş Yeri Satılık Kafe & Bar,cmkbigevc00nfz615bsuwllud,isitma,Isıtma,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-kafe-bar,İş Yeri Satılık Kafe & Bar,cmkbigeve00nhz615d9bmb1l8,ruhsat-durumu,Ruhsat Durumu,text,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-kafe-bar,İş Yeri Satılık Kafe & Bar,cmkbigevg00njz615kyecc4ck,kullanim-durumu,Kullanım Durumu,select,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-kir-kahvalti-bahcesi,İş Yeri Satılık Kır & Kahvaltı Bahçesi,cmkbigevo00npz615c00icv9s,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-kir-kahvalti-bahcesi,İş Yeri Satılık Kır & Kahvaltı Bahçesi,cmkbigevq00nrz615p1dbqhdt,masa-sayisi,Masa Sayısı,number,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-kir-kahvalti-bahcesi,İş Yeri Satılık Kır & Kahvaltı Bahçesi,cmkbigevw00ntz615mkl42k6k,kullanim-durumu,Kullanım Durumu,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-kiraathane,İş Yeri Satılık Kıraathane,cmkbigewm00nxz615lcr2wq26,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-kiraathane,İş Yeri Satılık Kıraathane,cmkbigewp00nzz615v4fjc7yh,isitma,Isıtma,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-kiraathane,İş Yeri Satılık Kıraathane,cmkbigewr00o1z615b2yx54l0,kullanim-durumu,Kullanım Durumu,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-komple-bina,İş Yeri Satılık Komple Bina,cmkbigewz00o5z615jndt3hww,bina-tipi,Bina Tipi,select,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-komple-bina,İş Yeri Satılık Komple Bina,cmkbigex100o7z615rfx4q0rc,metrekare,Metrekare,range-number,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-komple-bina,İş Yeri Satılık Komple Bina,cmkbigex200o9z615dk8dae7j,kat-sayisi,Kat Sayısı,number,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-komple-bina,İş Yeri Satılık Komple Bina,cmkbigex400obz615geug5uu1,bina-yasi,Bina Yaşı,select,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-komple-bina,İş Yeri Satılık Komple Bina,cmkbigex500odz615gu1lah52,isitma,Isıtma,select,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-komple-bina,İş Yeri Satılık Komple Bina,cmkbigex900ofz6156no1vmbb,kullanim-durumu,Kullanım Durumu,select,false,6,true,true,true,true
emlak,EMLAK,is-yeri-satilik-maden-ocagi,İş Yeri Satılık Maden Ocağı,cmkbigeya00ojz615rgssv4wp,ruhsat-durumu,Ruhsat Durumu,text,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-otopark-garaj,İş Yeri Satılık Otopark & Garaj,cmkbigeyg00onz615x17blzwh,turu,Türü,text,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-otopark-garaj,İş Yeri Satılık Otopark & Garaj,cmkbigeyh00opz6151te4kba6,metrekare,Metrekare,range-number,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-otopark-garaj,İş Yeri Satılık Otopark & Garaj,cmkbigeyj00orz615nwm9ot4i,site-icerisinde,Site İçerisinde,boolean,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-otopark-garaj,İş Yeri Satılık Otopark & Garaj,cmkbigeyl00otz6151mmwsd21,kat-sayisi,Kat Sayısı,number,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-otopark-garaj,İş Yeri Satılık Otopark & Garaj,cmkbigeym00ovz615po4isfnl,bina-yasi,Bina Yaşı,select,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-otopark-garaj,İş Yeri Satılık Otopark & Garaj,cmkbigezd00oxz615eri7qvlz,kullanim-durumu,Kullanım Durumu,select,false,6,true,true,true,true
emlak,EMLAK,is-yeri-satilik-oto-yikama-kuafor,İş Yeri Satılık Oto Yıkama & Kuaför,cmkbigezk00p1z615leg2jgzn,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-oto-yikama-kuafor,İş Yeri Satılık Oto Yıkama & Kuaför,cmkbigezm00p3z615dpvsupcy,tapu-durumu,Tapu Durumu,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-pastane-firin-tatlici,"İş Yeri Satılık Pastane, Fırın & Tatlıcı",cmkbigezq00p7z615d9bbnztb,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-pastane-firin-tatlici,"İş Yeri Satılık Pastane, Fırın & Tatlıcı",cmkbigezs00p9z615kmyq0hj8,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-pazar-yeri,İş Yeri Satılık Pazar Yeri,cmkbigezv00pdz615zeazyqn9,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-plaza,İş Yeri Satılık Plaza,cmkbigezz00phz615eqry9l84,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-plaza,İş Yeri Satılık Plaza,cmkbigf0300pjz615ym7zjogh,kat-sayisi,Kat Sayısı,number,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-plaza,İş Yeri Satılık Plaza,cmkbigf0v00plz615iehsogny,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-plaza,İş Yeri Satılık Plaza,cmkbigf0y00pnz61500ze7qsv,isitma,Isıtma,select,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-plaza,İş Yeri Satılık Plaza,cmkbigf0z00ppz6154az3sdh0,asansor-sayisi,Asansör Sayısı,number,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-plaza-kati-ofisi,İş Yeri Satılık Plaza Katı & Ofisi,cmkbigf1400ptz615bsfyah27,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-plaza-kati-ofisi,İş Yeri Satılık Plaza Katı & Ofisi,cmkbigf1600pvz61545ohau5q,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-plaza-kati-ofisi,İş Yeri Satılık Plaza Katı & Ofisi,cmkbigf1700pxz615swff9lsh,kat-sayisi,Kat Sayısı,number,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-plaza-kati-ofisi,İş Yeri Satılık Plaza Katı & Ofisi,cmkbigf1900pzz615ddem5luw,bulundugu-kat,Bulunduğu Kat,select,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-plaza-kati-ofisi,İş Yeri Satılık Plaza Katı & Ofisi,cmkbigf1a00q1z6154zqfxjv3,bina-yasi,Bina Yaşı,select,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-plaza-kati-ofisi,İş Yeri Satılık Plaza Katı & Ofisi,cmkbigf1b00q3z615pzs93oc6,isitma,Isıtma,select,false,6,true,true,true,true
emlak,EMLAK,is-yeri-satilik-plaza-kati-ofisi,İş Yeri Satılık Plaza Katı & Ofisi,cmkbigf1c00q5z615vnu89xol,kullanim-durumu,Kullanım Durumu,select,false,7,true,true,true,true
emlak,EMLAK,is-yeri-satilik-radyo-istasyonu-tv-kanali,İş Yeri Satılık Radyo İstasyonu & Tv Kanalı,cmkbigf1f00q9z615s5qufv8q,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-radyo-istasyonu-tv-kanali,İş Yeri Satılık Radyo İstasyonu & Tv Kanalı,cmkbigf1g00qbz615a24wyuyk,isitma,Isıtma,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-restoran-lokanta,İş Yeri Satılık Restoran & Lokanta,cmkbigf1j00qfz615dytgzkjo,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-restoran-lokanta,İş Yeri Satılık Restoran & Lokanta,cmkbigf1k00qhz6154tdsjvw4,bina-yasi,Bina Yaşı,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-restoran-lokanta,İş Yeri Satılık Restoran & Lokanta,cmkbigf1l00qjz615ucgn8vbq,isitma,Isıtma,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-restoran-lokanta,İş Yeri Satılık Restoran & Lokanta,cmkbigf1n00qlz615dnua0vzo,masa-sayisi,Masa Sayısı,number,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-restoran-lokanta,İş Yeri Satılık Restoran & Lokanta,cmkbigf2200qnz615mvlh42bj,kullanim-durumu,Kullanım Durumu,select,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-restoran-lokanta,İş Yeri Satılık Restoran & Lokanta,cmkbigf2d00qpz615c682t0bq,site-icerisinde,Site İçerisinde,boolean,false,6,true,true,true,true
emlak,EMLAK,is-yeri-satilik-rezidans-kati-ofisi,İş Yeri Satılık Rezidans Katı & Ofisi,cmkbigf2k00qtz615w6zqaw2i,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-rezidans-kati-ofisi,İş Yeri Satılık Rezidans Katı & Ofisi,cmkbigf2m00qvz615r5ngf0q1,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-rezidans-kati-ofisi,İş Yeri Satılık Rezidans Katı & Ofisi,cmkbigf2o00qxz615f6p8pfdr,bulundugu-kat,Bulunduğu Kat,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-rezidans-kati-ofisi,İş Yeri Satılık Rezidans Katı & Ofisi,cmkbigf2q00qzz615riqlfxzo,bina-yasi,Bina Yaşı,select,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-rezidans-kati-ofisi,İş Yeri Satılık Rezidans Katı & Ofisi,cmkbigf2s00r1z615sfe1wg36,isitma,Isıtma,select,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-rezidans-kati-ofisi,İş Yeri Satılık Rezidans Katı & Ofisi,cmkbigf2v00r3z6159gv8t5c3,kullanim-durumu,Kullanım Durumu,select,false,6,true,true,true,true
emlak,EMLAK,is-yeri-satilik-saglik-merkezi,İş Yeri Satılık Sağlık Merkezi,cmkbigf2z00r7z6155ija6s7t,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-saglik-merkezi,İş Yeri Satılık Sağlık Merkezi,cmkbigf3100r9z615pwumd9z8,kat-sayisi,Kat Sayısı,number,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-saglik-merkezi,İş Yeri Satılık Sağlık Merkezi,cmkbigf3200rbz615bfbiuc73,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,is-yeri-satilik-saglik-merkezi,İş Yeri Satılık Sağlık Merkezi,cmkbigf3400rdz615tcc74ap6,isitma,Isıtma,select,false,4,true,true,true,true
emlak,EMLAK,is-yeri-satilik-saglik-merkezi,İş Yeri Satılık Sağlık Merkezi,cmkbigf3600rfz6158uk98lb2,asansor-sayisi,Asansör Sayısı,number,false,5,true,true,true,true
emlak,EMLAK,is-yeri-satilik-saglik-merkezi,İş Yeri Satılık Sağlık Merkezi,cmkbigf3800rhz615bqs5r6bq,kullanim-durumu,Kullanım Durumu,select,false,6,true,true,true,true
emlak,EMLAK,is-yeri-satilik-sinema-konferans-salonu,İş Yeri Satılık Sinema & Konferans Salonu,cmkbigf3d00rlz615sghtvqzm,metrekare,Metrekare,range-number,false,1,true,true,true,true
emlak,EMLAK,is-yeri-satilik-sinema-konferans-salonu,İş Yeri Satılık Sinema & Konferans Salonu,cmkbigf4200rnz61554z258nb,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,is-yeri-satilik-sinema-konferans-salonu,İş Yeri Satılık Sinema & Konferans Salonu,cmkbigf4800rpz61576elglej,site-icerisinde,Site İçerisinde,boolean,false,3,true,true,true,true
